pH,Sulphate,Hardness,Conductivity,TDS,Turbidity,is_safe
7.707153702427375,245.23606829938493,243.06840762026377,398.4444365177858,228.5097384438287,3.310067600246145,1
8.45718996090921,381.62006035624654,131.3381572818555,738.4180878530044,734.6407803553719,1.7897153814272253,1
8.255190436970954,280.7881044664455,107.26820279566485,880.6957408613902,253.46673325139778,1.3987035994337103,0
8.105038040482375,361.3211560229858,72.64962431119115,733.71258675681,190.0527067233946,7.907134042114512,0
8.517560629253023,114.81312047117919,124.82477481547403,238.50511927368183,482.1715850138208,1.4104445743127803,0
6.569326707339552,323.1586831372531,82.7408742092701,562.4495393088932,813.4823258057718,3.3006305778214844,1
7.521608975266292,319.9491473501066,147.0973390531642,623.470411585386,640.4438595106459,2.8784417476388313,1
6.936088605876776,370.33702744178987,108.67415449137002,430.9117077958783,681.481306448449,3.031583848207007,1
8.673165277036741,117.36613937055904,196.14046703513924,394.68576565478224,178.78461761097952,2.8092874346630605,0
7.205301178866473,366.0470761018665,97.20437969830557,234.97414869387939,799.7070122036898,2.85831109516334,1
8.101379659122001,351.8260298220726,80.93813756161373,781.0922148259659,840.5287256044596,7.238184433398535,0
5.9648913935423735,387.84575894587647,178.78775842343308,870.7363358476342,1030.7727759620816,4.851388207871003,0
6.3116185882000995,351.1463837482858,70.90457795710007,700.903846883056,800.7715986420957,7.8925617129980274,0
7.630180586548922,319.1350319898302,134.62282093627766,723.9115456848791,1097.7504158011693,8.349589881466615,0
8.589210316249147,349.4591043680023,193.63294357064308,498.78929973282357,1077.9986546602968,7.687615446967277,0
6.237778243244744,487.03151466093993,124.73788277596077,165.64457980126585,1102.2210524071766,7.857161525028293,0
6.955195703000449,453.8500051872282,70.73260686161393,627.686165550821,357.6079117477418,1.7735435763904333,0
7.472197235117993,148.20924847043142,84.00225605660519,225.13038933232653,715.7237103986905,2.6172658317554323,1
7.422615599847852,299.6219674446173,151.9091724258085,365.8219993124238,520.4143770845635,3.9973773741245937,1
7.166730863796728,312.0033316780268,229.75190307332906,297.7881457111323,335.58805046972486,4.304378130082968,1
7.934176150491323,249.92697253149916,204.91769810952619,492.254732444924,244.68631278634064,4.007669573697118,1
6.736240463160219,316.73743162064994,214.47873198330655,793.7631528837798,247.55366961678618,2.1698624029778952,1
7.955824334376267,155.2953265825001,114.93321956311337,760.8503536252573,364.967806248987,4.322763087364015,1
7.095039688668328,244.89078760760344,212.17460765797026,756.7341746249682,489.06812106270206,1.4188616531823868,0
6.162998698030164,132.61483774494255,157.46511454295225,866.5440481886421,1140.5383176643204,1.8138903260560375,0
7.526695930912764,188.23814837659503,174.98625092292417,708.8773259725895,824.8729775202166,1.9445048068058688,1
7.207956765270768,342.11585872528366,122.85031445476494,628.6817951646212,264.0240020553233,3.46516327485618,1
8.522807407661329,290.3836814557591,148.79318156237912,671.0625275717839,620.0518553145037,8.90628755813988,0
7.057635549905543,355.12255241573877,167.35680040015225,348.41915568362367,573.667475724495,2.7030312612273732,1
8.57397120797274,168.6128748244151,222.44703684564922,176.8011764198441,928.1939222554539,5.818666353102983,0
5.858054432815978,265.9693496442761,143.86378090179014,872.0241496528921,470.36015341044316,5.759843897326892,0
5.96687860793693,81.04103000135791,175.09775083010663,378.1990914247513,286.55609207400425,1.3148990154852958,0
7.477327019278285,254.4631498129826,168.95431620019798,302.31671427997406,927.9111996726273,4.537162795887467,1
8.460239869662884,482.3595222210472,180.31774894747127,542.8341412364907,655.3118387879231,7.796685748226658,0
7.052665412267102,156.04812653411255,96.88847356048612,481.38724121684874,578.827374996815,3.321188438082969,1
7.2536013470665655,105.3346257673068,102.33357410050735,169.5108505641574,265.84160393676206,3.918780450938965,0
6.187282290843297,88.81658654696773,241.4411282453717,851.1918190623732,425.17900761160115,7.018185988714662,0
8.613029300652046,274.5969679726936,112.81212964501098,314.3595059109466,792.8403938132076,2.279078892593889,0
7.32579975524925,171.82831892847298,224.33454472834399,322.1422972921922,910.8854781122635,3.278499275477352,1
8.759903020097829,404.96281446580633,162.91082423183644,394.4316861541577,1158.073248545516,2.288328152322339,0
5.613014624998976,381.57636658327095,227.84645801782182,268.02496356620907,977.703368129079,6.866758342363631,0
6.821651667221877,489.822470097449,109.77669964752826,431.57386420683747,195.97916186906176,1.3025649941789652,0
7.431895585741721,251.7490650791529,153.5372207822412,791.0067045320559,857.9561866271861,2.511085460726629,1
7.613396001178012,156.96263422460567,136.00019873265006,560.1283658815776,256.84005384781017,3.080107295078986,1
8.01785647216193,115.44941449072464,206.50607552512645,319.9391363108045,787.2509365600124,2.4327804308116816,1
8.020289241748083,361.1487096139974,132.3315133642965,643.0425317789691,514.2579954569226,3.094126337475426,1
8.211615736949168,178.18976291126017,136.14696288866,549.9975750846994,350.99200558440583,2.5410355120997106,1
8.559159146943946,214.33478609841978,92.23912272291201,479.58665174307765,806.8028096863563,5.0625200770655505,0
6.891950408640764,356.73714096479,237.08610849410053,171.5052279656196,446.8783666856817,5.116309064124313,0
6.821994526300688,374.3281997130694,135.7979448202192,206.4603739471869,431.9971933619889,4.422151750536793,1
7.573544359520491,101.33288485553561,201.45473426846516,408.5292268447356,965.5143196870249,3.0432285521789573,1
7.314940547744032,188.0921588672403,172.89960156667547,215.6005226331727,868.0062022274282,4.67900395464893,1
5.699513584244696,94.19813653394347,101.53470831093651,812.7881038651302,1158.1503138206576,2.6447074700751454,0
7.387660592306911,434.90429410350566,223.51855850575643,183.8065909323955,148.9114245634627,6.326442710948273,0
6.783736056179854,345.3198210183652,77.2566915938854,714.2460865628889,928.3350482585154,3.3068055526109363,0
6.509686798801366,190.13839878536578,176.689444176153,248.2647134192711,710.9400203774733,2.440787205732547,1
6.867729097284315,382.03415156773104,210.149998163268,638.4471698277484,693.5450365699163,2.098668681342983,1
8.779288031811145,406.5254370974183,262.8732435510366,289.5946313849056,184.13682904393698,5.210482151671819,0
6.214190731508492,481.0236921069449,228.8304155095846,832.6389425971113,381.6837688078389,5.78543352371488,0
5.740888771752634,253.35730969646005,167.71026095518366,438.79763917419666,256.013878713335,8.446711424389346,0
7.131163212065426,333.17891342309105,72.2458938868027,454.7018535965214,1111.5600187124553,5.381620911645535,0
6.892939849833686,412.5831095967372,259.76706098648253,568.7282847989903,1011.5939149962798,4.518376731254813,0
5.9417483936047635,89.58939824990463,97.21684786200046,796.1251553574883,1007.1065561773746,7.164437974205614,0
8.10012018780675,212.00543166106746,176.50652491628352,654.0112241193561,924.037300843348,2.4544760186869388,1
7.3607940829707825,322.7643749721339,159.53953833076315,407.0818079441405,483.2932489553953,1.583860159602752,1
5.860667946743021,385.2421030191745,71.172714553194,350.2209095752853,1128.7790872227524,2.1973970387436017,0
7.035432057262166,242.30670067457842,141.07929496555033,577.2123277356227,202.8632448056909,3.8776736581112363,1
7.224773453893635,375.9933418182565,218.21510011658987,554.715112818205,515.1280203976703,3.486925010052019,1
7.7105852587826735,165.4420130443528,229.48721632569598,257.6832741709739,294.6083333498152,1.4402105069166589,0
8.373827616466333,126.17483457957582,186.20552547265322,189.45104254632002,593.3804932103203,8.314266907364452,0
7.700185259246329,393.16710705216076,271.9625391159486,863.601647553772,649.7485435635663,1.800874154884117,0
6.236030201194247,479.15654938562886,106.66820221554407,867.0166297866346,385.20526115253824,8.188225812860294,0
8.00429420265204,349.77968864431534,129.5980179947993,653.6496155653839,895.8303961335756,2.3386255397609528,1
8.528081540363994,69.26264266663647,115.15011748113626,623.3314671017745,331.1833222093519,7.737986090986592,0
8.527112357985317,440.8599237249936,245.49514119531094,582.4504918008199,153.2486662487215,9.128733408623146,0
7.428191556622679,140.52806450379336,280.16148598003815,498.2498881920216,844.5781538749852,3.794094188067194,0
5.8264685878058025,362.8210353426994,71.73754978049254,766.7225265930755,341.02619190101893,7.2480768222041245,0
7.672927979010074,213.06600225008896,129.78864797749054,516.1078450400843,683.956222527609,4.526072133017268,1
7.38912309564198,281.8765994907933,77.58798591297983,831.6416312601407,791.5558885136236,5.984035628559896,0
7.710489700483014,182.91193540568207,172.8339724690363,423.16531806517685,493.82423669330154,4.320164627006171,1
5.63275987381319,263.77742448971026,89.4755080920631,419.31478436894685,186.70173951691106,8.566234371642109,0
6.816974307267254,469.42167008104025,269.2458214668658,624.5669129288201,810.9485356782301,6.812909090373926,0
6.735376339939592,201.59317451231533,208.41911898148868,768.8975998694297,677.2094414824448,1.6767205557779463,1
5.579013571977335,355.6738987989143,268.41797426806886,248.20577049300047,662.0960766961633,2.530375275870795,0
8.7599018123666,212.93055337180004,239.8820189688346,290.19406790759876,509.13997370205215,1.4008495380968873,0
8.305028831628999,177.2516338980402,222.3520061181628,574.817263537054,728.7236428992239,2.0015852752488597,1
6.53693362084242,70.14908553854622,228.6001079757591,883.654459435974,548.6336655884679,3.4943050368111246,0
5.849662178237878,247.18145991592056,137.90983967264634,434.37483022527596,1099.480726360523,1.6736936488584038,0
7.256980489618816,376.707601134788,178.22449548228835,688.9877895709436,206.0242664681179,3.107042985859226,1
6.085321743872771,289.8870211192452,89.71253184817277,381.1587573270897,167.49536387761273,4.852576581118028,0
7.217852421518107,401.79645265405924,182.90357513344617,184.5126308031772,899.1299742492445,7.931314016058263,0
7.993098367985919,238.35619318604165,182.36857917961126,493.1232831810134,402.1887156994762,2.6626528892301047,1
5.72197364024206,162.39168101507516,147.1325147369075,186.74551720064647,663.7431981595065,3.2579185394853614,0
6.574351913582148,365.42546103223384,207.67386544279685,186.03089728308257,1146.7258776078243,7.561720196884856,0
6.534856723830547,406.52982283332074,170.95567130885013,869.1629523780855,465.704381249287,8.801079939363918,0
7.303272821002039,182.45360652853756,163.13253598628242,440.3059891097506,804.6717347811236,2.5148395799177097,1
8.421105646798924,187.4349338771876,192.7538898042982,602.0403306705417,408.51110932404583,2.788229277547149,1
6.954648426488367,469.61373665938874,94.00238402964617,179.5299109258382,540.6605292717601,1.4232282267245973,0
8.722917056165176,154.36414881639996,262.273336458174,536.1941070156346,194.62593795880383,8.5802500213918,0
7.512411276895198,237.77738907059498,230.4089511196126,459.2885948349601,610.3696243344341,3.920827281885225,1
8.772893319457127,265.594367278454,141.555120494564,200.34709775155204,176.6226391724694,6.415600564690007,0
8.081725437359697,260.2314011881034,273.5640702553068,720.5932815949059,362.61360042607737,1.958274886685402,0
6.872720305281453,314.5270545295866,214.6572281564621,460.83684363122927,480.3120670722764,2.95908405162803,1
6.702433727529043,245.20579438615988,242.2013651471931,274.5218718840916,758.5484613126919,4.8455122627151646,1
8.309678081808,263.75204747143016,245.5499390384212,564.0076958294351,999.8257828092871,4.040323188912046,1
7.4964030592435,126.73178239697283,119.77047537612194,394.2986259741417,950.7966794305079,3.4196409367363003,1
5.885907404792471,335.55223658699526,206.37329916397297,674.9424453864401,377.3988491690791,5.501881167511791,0
6.797604048228078,234.60892391272696,187.01903624714683,588.8708935990035,968.7383386366407,4.007389012918504,1
7.918887896830889,114.74260431212016,218.77203412268113,668.1720282207708,381.8069323627231,1.7717203366114704,1
7.300579909601632,156.28409411399355,153.6298541880272,843.2862210243234,726.0288445074925,2.933335305235887,0
7.630171901036012,324.73496974856187,218.786321105657,601.5526626563633,230.03322816015609,4.512333756096131,1
8.344635996964254,221.38444509253037,74.05858461897883,193.64233648903604,263.0300231393068,4.973089504673755,0
6.673018500234541,247.421513272626,268.4560900250649,815.3904912190786,1059.3203281376682,7.977477325062391,0
7.080096154027935,401.8952581720642,225.3937407634847,772.7695067739674,140.449970935417,4.3357977516947805,0
7.2449316756784725,429.00197586753563,124.50261031298618,308.0604583759449,175.72528379455233,2.6703432491684493,0
8.282078579015932,379.27081175929715,125.65663495882296,652.4352772207978,716.3418736673927,4.288971923716397,1
7.497906637118876,315.8657259795305,248.31989270046907,356.90708276886846,730.21365465298,3.9298076140288454,1
8.187711846638368,350.56574997964094,206.32104995643283,462.7684131081933,253.26957484646337,2.772854792681292,1
8.727596399728938,476.9274382313593,151.08692755971998,702.036348254025,575.4606724806281,2.696156461771089,0
6.167567822839254,408.28210549390695,159.96702555837498,596.9459988890646,1003.0664406032834,7.278714117857337,0
6.307521080732658,486.0451566972137,75.86406672206827,537.420592233242,733.5199619273627,9.358564285445965,0
6.891027358359493,295.2541988674464,189.48156904499797,702.5597804746194,266.2769657269015,2.8833267382196683,1
8.093008009066152,146.86117962028237,173.2725157993266,272.7309468520662,803.1815596020624,2.6662634925909563,1
8.544515804490688,334.1733536540445,74.75882668889778,419.21099192515214,714.6390434080744,6.345292947037689,0
5.904267852129458,73.86197163551988,115.01081800205135,182.25879776669518,589.4900467157918,3.724566738926052,0
7.806444740438307,108.28138522192232,264.7214123679147,560.3026648871387,177.72755452194193,2.819137045054293,0
7.186678382579182,261.6069343522255,183.74895146383147,889.3946968417542,612.0892852703757,5.071068949358658,0
7.754984792134003,134.98924887162121,215.45245112708486,791.9858072435421,298.42221163072895,1.471465588519644,0
8.740877051249448,92.40130034399725,191.6721424144735,808.8591793115812,754.3954932902952,7.396797135849803,0
6.34720687178792,464.9047466512921,165.06482519797277,307.95986632255784,580.5113104230271,5.796009455276429,0
6.7680772980956885,219.27389564853593,132.19328291252134,362.60467122246223,751.6076029070593,3.9036357245371636,1
8.453260749480823,289.58732656559175,171.66287279997854,551.5934043462132,238.10541278394874,4.023745457598038,1
7.018219931720456,374.8991409732873,92.44710400745157,846.5035602523604,777.8116902832598,8.707313629067505,0
7.750501487643751,294.55330862355106,124.77200912202204,532.7846213895859,663.1600882244222,1.4630530375451456,0
8.06379235355296,352.67780746240845,274.44162219698154,331.58630588947557,1030.2194847331898,1.308502486368298,0
8.431396574099775,322.2161146950856,144.89699778772444,527.9893663278847,824.5523397515943,4.7890123179576225,1
8.060785158679213,97.29657986799063,194.43857697882086,561.9858677722888,191.78458220764125,1.3739606818291121,0
8.276367891616237,246.36966729650314,126.87185847531288,495.97580187620224,973.935472322707,4.570084436087709,1
7.516913526622339,286.4340011453641,220.82250746594931,800.4049708682254,1101.3478321997004,3.3314659671741893,0
6.264245833106394,312.1396502398527,262.8153406098741,520.98858922274,493.3863597505273,4.717275466489499,0
7.537749630072507,301.72939852311487,125.87305205187377,657.5667920653309,866.9395900234499,4.599849317093188,1
6.468336618038669,177.71345686873542,241.55196406381137,873.9944197513055,888.7816239089658,1.3420877788737455,0
8.785663637484644,158.85027269869315,215.37569046801838,468.6648082956834,550.1385966250361,2.2397381367559843,0
5.664310326151951,412.86623865456454,180.1423108962542,529.5195612974348,757.8943082400574,7.717300554162474,0
8.074854819582832,460.1340564458818,140.5372932914931,169.6733274531626,423.69267875616794,8.953179674961921,0
8.01045429243539,230.03133466511383,99.93136588547986,226.00236703681827,680.1258966945907,3.5192299198123314,1
7.232137166497456,333.05276366382446,130.2155995756158,527.0670551557307,556.7797469789243,3.249419113279758,1
7.196195219645885,169.12535727963757,101.80549030271185,725.2092383196375,527.6692109148497,3.372269928068632,1
7.95876641387259,390.9781902864358,151.48075024581902,454.62594276976836,561.2625959815468,4.953684064907494,1
8.447041733574931,227.00435228334376,197.62628284240634,725.7153235238218,700.3350542309336,3.438555423268072,1
7.949144282470414,439.4050313281268,73.7001143600505,345.69585916104893,1022.0361714853444,1.7455444741987334,0
8.11981620673892,257.08244235460245,137.53500624074616,634.4673699867595,366.1789148597029,3.67269766931183,1
7.996718333790017,143.15795317636764,233.5141583002842,810.306889212992,687.8850866098857,2.679265036117937,0
6.585128102624628,182.34359020125703,73.00277970295224,278.3553121575407,660.2012744881084,7.51069479341281,0
7.839177146527114,188.08768040206397,162.576885619238,343.29333507444824,641.9140256077997,1.3144108080116856,0
8.787245966473671,415.5446596537692,250.63888143073046,168.07790086839216,886.8248079320205,4.523638885715198,0
7.03867199047796,242.34270192030218,81.87516033123168,268.144608251159,818.7417458648089,3.313823573389931,1
7.61966448493871,117.0901183911819,102.9991878073746,306.47257616747424,270.4140792956654,2.3523579113719593,1
6.523526431207844,358.8609705701596,142.7711876285514,304.97122310548804,750.0129476315376,4.6424183311902,1
6.7909655861050995,179.90183002361857,140.14603583043103,426.3775925566671,718.6153428760222,4.629464953755788,1
6.486911882668165,277.9667291718498,266.0561770131157,575.8349028109473,1121.0572089808636,3.6719265156342704,0
8.51072791032184,442.93484228965536,203.3318674939339,464.9204762332241,1051.5721753595046,1.3814949121752507,0
6.728279961207739,219.58004180473768,95.95999064285877,256.4239282394439,934.9515189476991,1.507956581626562,1
7.651234823473808,83.19388266875858,116.01573401657504,486.2500687767601,392.7394793264152,3.897548366638838,0
7.566917239927816,364.00783903768445,205.45287599604967,243.15932578859733,956.7528746063389,3.8955785989847724,1
6.563740014698751,83.24513230683053,152.47745757533443,633.2102311372794,1107.430915236835,3.989233126319557,0
6.636580750506949,235.37540121696756,248.17387297087964,841.5082358406261,171.7153072596048,7.758427502657378,0
8.288203496723295,230.36366941603563,199.29484646893155,242.6567874344166,236.24449001582485,3.3898654150627157,1
6.655910020503086,302.0711189633399,205.15713920612856,844.0066314171809,1159.3429128500009,8.535723269128008,0
5.611541037870017,205.86736130929495,144.42987853176504,303.29280134934464,518.4122632193406,5.1221266769173015,0
7.20990633422027,236.08415874735053,168.95888647910985,739.572828809988,896.1612719526148,4.464419972429356,1
6.4701703549723435,448.9659507102315,213.67519819042366,241.3990787388439,766.8525664538332,1.538934106681603,0
5.705848092529867,278.7245107193877,213.30006761797927,174.47175180982842,563.6265813433786,7.217005249460158,0
8.668953593814809,339.34407248272913,148.97703732002537,489.11614802278797,444.40801242229463,4.327117626300441,0
8.321593148765663,371.78110425454366,217.1740019020174,435.8010409642744,492.5027343644565,1.9310100256582632,1
6.751445494271521,347.5114340407527,204.29260042529316,530.7511251972167,748.7532133532809,3.454940094411554,1
7.615916020654619,258.22410193344416,126.77827636135308,705.7885084463454,144.7817917297474,4.603685827619862,0
7.215847775776133,230.66972916401173,101.97036262839647,752.8219145273646,813.8793807411573,4.556276657832969,1
6.615951325688958,495.5085892007737,191.2705566172874,327.592666153168,650.6399729286708,8.512308120428143,0
7.770126808936866,249.1354666018137,88.12480188871724,465.4346691505245,795.4102076150023,3.631113679189383,1
7.551506420182139,290.7881598044237,87.08635486622536,227.1598279487473,492.05249668217925,3.8939879839612543,1
7.2329481468174155,292.3865804280178,191.5929496846952,870.3064904906369,140.51230701723898,3.463064581690065,0
7.021599904926645,96.44655879578575,242.12214875657534,805.1870953401095,926.136116329938,5.467406090797451,0
8.015388367434019,107.52829646487866,247.56490448401559,615.5672668370837,252.147210882715,4.332321683823038,1
6.715639648867854,194.31171607970313,126.52745536350474,178.69489185603192,881.4228857371754,5.264081050672092,0
6.909403996391637,386.6560430110229,93.21943232059749,306.9072513047042,530.3393850956311,2.7498825534761098,1
7.302636897171271,104.02334971301386,264.1066764475818,524.0638366452768,525.486021827705,1.6842939696110242,0
8.512071546292669,271.8443949888983,99.45864367103968,464.49247359957735,566.3785277840445,3.778632415675851,0
8.441510711840206,156.9085630115883,278.00590546275896,518.9184211541337,1094.505865951747,8.445050004294938,0
5.639843331355247,479.10883053139537,73.18371446250943,595.6531607811241,345.9907176473155,1.3624894748786411,0
7.049387338138034,457.4046658882073,114.43271730946068,667.2880401871024,692.4726294736196,7.9558142499291185,0
6.580341907807966,366.7326397659152,274.95481832067077,566.1348736127218,1134.8088567856023,1.4845548075352974,0
7.809791887263004,322.9782163719243,212.88313114667503,235.43871285179347,593.4800070325143,3.5220090812233167,1
7.072122177642355,151.8411331134601,249.62828052827643,213.95676687510033,818.4790909429291,4.908729445725621,1
7.3278132421068225,87.21937550840167,236.24122264422004,601.6870710321966,798.3798479891201,5.147610354722615,0
6.953131762619851,227.16234720054732,133.09256062087755,648.4499720216038,790.9634647072827,3.298298732652417,1
7.1181228264621,377.70057433502404,86.70660178960135,476.46767389877857,396.70169382336417,3.3256339737678826,1
6.786029939394669,392.7444519116926,220.30398957396184,253.33098418196485,319.65989394387606,2.2261010901477984,1
7.360500354947613,416.43806500110594,163.24854254987017,198.81425870853795,1079.1286756960963,6.291985579086684,0
6.271574646708171,141.80394209264387,213.7310807751008,712.9938291507909,184.45147169484585,9.314782714225553,0
6.692242616171745,317.43819063887804,131.40179466903368,710.6874378447224,222.73298672502895,1.6356247443767948,1
7.711324172548179,115.20670962790405,132.48101290144876,215.91044871768906,182.7330235403462,4.853088257725059,0
8.362328037122012,482.1419854002012,268.73887402505727,280.0592342641361,1075.9176285888404,5.946412763689588,0
7.485086107245079,276.56330363774987,98.531029388992,664.0402682990634,234.63978119370043,2.789535128612182,1
7.024896829350919,80.7615455793387,75.9189490693725,497.13722872774895,605.3480385965006,6.343873980296015,0
6.8038633928692365,260.31024291729796,104.24493365148403,431.42840501850844,251.02541889410466,4.5881800336910565,1
7.1054732012846165,382.9267928534777,126.33031140157412,358.60835681986873,455.012938494131,2.4228284009299434,1
8.257861124429843,365.99463589248825,109.67682303011924,366.57180468506084,226.76248794677036,1.567601532547404,1
8.542503464149371,238.39192315844878,185.72141822713965,837.1445892154387,641.284448457787,1.414956580759054,0
8.711504306509172,127.30737860002503,228.3174007261547,831.7695126310101,643.0974618186763,7.477272239443783,0
6.703983012821064,286.3342909491104,201.32464274394766,243.8989507843201,841.9562194704458,3.9958883310915305,1
6.528790339920722,289.1236620084129,198.67797495051764,632.9887507886576,254.11070661719606,3.41906591977085,1
6.630840637899524,171.4776569748837,199.82300141363405,459.0789707698922,695.9318590774826,3.0563084281335744,1
8.13408121746125,170.33275988196863,142.88989323155562,514.8930997971509,838.8018657429618,4.001412383876238,1
7.378507623453668,216.45403099696708,162.89089825916653,274.7742052625726,666.0697663910325,4.477363811044851,1
7.113992063831374,267.4870518410215,168.5378564654487,242.83958517829817,830.5623949754048,2.5612083235032403,1
7.329755098992024,191.13104567759683,187.53309366260555,566.6481748357529,795.9051392671028,2.156488887951332,1
5.845917467389674,112.80353117291995,75.82717116131117,412.7113276595487,276.50406960390256,4.894666103711935,0
