pH,Sulphate,Hardness,Conductivity,TDS,Turbidity,Potability
6.764226650976328,131.19144140665938,170.1119199345467,620.5812794829391,180.93264970842716,2.803259077549182,1
7.5132871857854475,179.85311608270482,182.79030438684947,300.1518260658289,363.3974329362877,2.330688068912856,1
7.764355512754762,185.64161564339923,130.63513013811692,434.26145352016806,312.0623841712388,3.7652001323086215,1
7.248834681781991,126.38310701340275,112.24177095670176,730.1759153236494,196.9533031123897,1.3960677615198642,1
8.145695727893951,125.58367210269107,136.2443851626975,231.61005257299786,483.92288682131067,3.301075720171391,1
4.864487581247666,644.2397715825607,706.7487734997028,2376.291156396651,1203.2935200714444,21.852026685365125,0
10.095364592773866,748.6658573157175,687.0881011032158,1594.3630027102688,1507.9123071882025,12.84998264675218,0
7.939189259434822,214.16690594860356,112.97987929957137,613.8085820236304,456.0625130400594,2.6060468164590334,1
7.38257391840195,184.13221385971883,86.60454633798409,182.5180783630299,459.36177359953507,4.0517107554061,1
4.8472819293436435,846.7995497503348,361.1543402026039,2667.055870196625,1294.589285747837,16.079139316211624,0
5.081507286236224,499.2435402610626,438.5499385631408,1438.8946288136133,1809.2274256151657,17.472749414045815,0
4.721563897957634,823.1425175679796,711.0467952370695,2509.59559334793,748.6947106743041,10.307146927811388,0
6.22041956298119,853.7598379759316,303.6146805185512,2926.3548438899475,1109.6477908216475,11.205485506520622,0
7.190402123470957,123.45259431197859,102.10239170666001,691.7735159369496,314.7804616591118,2.41941527174556,1
6.89967657460464,208.66813739274141,340.21301976480015,914.9446898803394,588.7171809442283,3.5816738069481864,0
6.829265079453903,282.83451827553085,267.74148066921026,1212.1910545648254,469.83783988001534,6.0242941397040095,1
5.562668916983873,323.0457466453278,783.0482586808798,1688.95902073476,1869.518538260487,17.877046249669057,0
9.49289335902711,556.4038675319287,798.4074335320895,2034.189755746035,1298.1100641892738,18.076055784151766,0
9.376024296173298,656.183609348922,299.76682051437854,1910.7111597270593,1094.1550623897206,21.040202934480437,0
9.749307083637035,664.5791587054252,358.6125753620687,2431.0435816728473,742.463607533695,20.57918213565158,0
7.80585748160438,262.4669066313764,254.63149080868868,968.0184447388024,533.8687703240672,4.797555896081065,0
8.283692575479108,281.02726718023024,339.50595157771994,981.3475504180932,646.5560146365584,6.16912109708782,0
7.390770674562364,122.60482914324157,130.79357234771228,707.4256543950817,208.7173801593447,1.1736672084451911,1
9.250192419563925,813.5463386022511,529.8805632264233,1206.5184223814736,1794.4641297568337,16.000134433270006,0
8.984306222069575,450.2620328421932,589.4099450092517,2477.4183274674706,724.9359597795044,13.85667199542175,0
7.451019308768845,222.5218484400514,182.3910334472865,405.3939656179588,274.8965566208351,3.784912957712046,1
9.566039983818959,886.6303607588546,796.0539935027869,2411.278986722266,977.9902699957574,9.024483300327848,0
8.568361456690397,255.47547758836635,319.1715184734525,1267.5561161562398,647.334976848195,3.576035014501917,0
9.749908198727198,886.2342352408567,550.5609471646113,2175.738504429937,1423.3078987881904,18.491246397059847,0
7.959822368994382,206.24319332898477,79.50333339194222,595.4490613989436,231.25401612518618,0.9897539628670062,1
8.937046566470986,251.0073183016969,349.2064682100682,1300.683788359007,440.58932801821913,4.72727262299911,0
5.118093411852765,406.1893869409529,696.0024871847045,2460.000649289243,1626.3372671577033,18.217613887399732,0
7.473992150880492,131.9756270297945,174.31275047934187,738.2211210946728,396.5477875923728,4.069748779307227,1
7.070180357109611,190.2441400132868,89.24330843623494,649.3809121619449,200.82576932049693,2.9737209142942556,1
6.5765060574231695,198.27083546488527,123.07996474968019,700.2228385200704,313.0680647902972,3.7236467889580944,1
7.055053744351991,147.9785212618081,155.7777538758567,823.214950350701,414.33710736402907,2.37156745663958,1
7.376768302498743,247.36266906857338,268.2968916252097,1076.3797236638206,546.9895832339112,4.717728976493739,0
6.88114444879108,139.75403670568485,119.40292574624233,292.63301873372615,348.7165806173489,2.0465612842402017,1
8.070452752292582,202.37493228687927,71.96072773909057,798.9969679810399,126.9843655935043,3.143784115753365,1
4.669528487940697,884.8678092105716,658.6977632280658,1266.794419408267,969.0191330787314,14.50556014653648,0
5.3974472263351885,807.6770232071129,707.4354760198846,2057.355922961328,1574.5381104346,21.76736325862323,0
7.655524482300696,167.2161079135917,80.0123132221483,266.58813434860724,175.4911435496501,1.7120478807408566,1
8.572596223900069,205.98453401002587,278.5824678953746,1036.983252053973,581.5915597289036,3.86448801624602,1
9.674637191576068,484.5435803280799,486.48413898150625,2751.595865467613,807.0600069144209,20.298345561528517,0
10.017189696430046,461.1199120003794,543.0536881547424,1599.832610403525,1884.8899223499493,17.38998471929996,0
8.282646006732334,310.7991487255491,341.0870415912248,1180.1768861901992,472.6513558292186,4.169187022656328,0
7.631346248529203,262.88355692047,237.4750902549955,991.8592752698338,624.5541521051475,4.217168706378227,1
6.895938229929588,312.3725000695382,319.601835092782,1182.5185490625574,646.1583197915895,5.355908698263443,0
5.272834184104626,462.5301817452929,553.5182975172245,1208.2589687378045,1485.9199880361632,9.118161227726281,0
7.866193775603499,205.04845897638918,107.59581472763627,383.1474087407637,192.74844097565776,1.7739577095939962,1
7.227423362062683,119.41826677556426,114.9696876118243,781.5892716677149,437.8761159443867,2.0221405289704277,1
7.603419965967463,125.33853155153177,182.3075400138954,390.97157652775303,189.77686296537138,3.2519629028728083,1
6.923672910024839,210.23314995356918,173.36984778865167,520.3028828163816,273.7566857904861,3.1273490679735043,1
7.264215045917731,160.03882766258812,191.85847728195372,657.2961771374684,301.12309835005453,3.592562841282786,1
9.25846278088462,893.7162498378829,542.9824991507485,2680.7747845076283,1592.132238472692,19.894279964932263,0
7.408933256868426,194.29698868619127,107.14117589656355,319.8481569718363,266.26105022767575,3.268368851799733,1
7.21790651300659,136.3365767374351,111.85460438050993,469.18535910429057,141.07499245884483,2.16831568137178,1
7.410550883789384,144.49118056702673,205.47186615421936,698.8696684237119,434.4819273272727,2.5466148507813866,1
9.288123872304885,731.0450064809417,357.65499974549056,2068.8890267405336,1791.8221483620068,19.363297741358164,0
7.9840692352658715,100.06394313374572,197.87290031214434,740.1881921183942,247.7604954299668,1.590409161270711,1
5.374179914781065,572.4192140564772,421.14691384348254,2750.926139496963,1236.4161930883793,15.146578351656677,0
7.1014386753362375,196.970716349168,196.48790510879937,596.6242646153313,419.790560252788,1.9912111595641766,1
9.084521184935682,427.0088386995451,422.0921836673188,1985.5896777239238,1269.4102610659315,17.240046268851874,0
4.44428794288302,595.5022776448781,768.4570007594037,1702.1072881125544,685.2594602591229,13.379498093370563,0
8.015981400189773,169.5441450526903,188.4924489035081,284.52844272021116,428.14531090278894,1.1803677963657802,1
9.549079404519604,415.6374414120334,525.7910025557495,2553.8076157814676,1806.0150042589382,11.871927788526234,0
6.898396076307199,255.49188037422383,237.1046824190752,956.1428874691555,632.0500108020251,5.121707589998997,0
6.549436798768737,228.43235477171612,229.00197125124853,871.3895907226541,509.43629444359493,5.632646507663815,0
7.403350775935777,281.31804488908193,249.63407592750173,874.549914075201,550.8246518184312,4.509343487729424,0
7.256539307003627,220.7979598422546,164.65036918594538,277.4675415015172,391.34736346628915,2.553014761607486,1
7.276855253014377,212.4582453063091,225.6500499650929,1191.946694334132,625.2321395975293,4.672776246819716,1
9.54047200744144,698.9401420298386,391.9885558088901,1276.8075071101657,1050.5364016914752,21.281715201034245,0
7.188505135891506,314.4406369500312,213.3669540630384,1320.24594937249,449.0744515685376,5.272051738382305,1
6.76946929965064,158.83909323561113,81.93686981305876,198.8519793419583,221.25811587643204,1.0786226747993664,1
5.774201301254087,457.33432763606385,342.8694736732012,1418.0119523512049,1525.8492944816005,18.653535775353813,0
8.836313688892435,922.0048527357349,785.032565838354,2406.478958988282,1459.9059977738027,22.707944746123996,0
8.134716604096413,66.56237664172957,122.42657202762696,754.4649866569633,381.94753402272084,1.3096496011862544,1
7.220863197761402,210.94467698746743,259.0149768919875,910.0211470610573,549.0508077802658,3.5878089265831057,0
9.106133618145309,791.4881846485663,744.9436544798122,2571.1367678201773,1571.9580015489687,17.084652739407776,0
5.652507990252804,620.5686998657567,468.76256152759555,1432.218079578769,1392.7153913900218,23.948671400012156,0
5.335571876630257,364.2528118636653,707.8001244318243,1920.4709592992917,1396.799662482237,19.823383011754842,0
7.291134535796189,145.97880988394945,99.09074543305286,498.86809225294894,155.99118022270983,3.5134089606134,1
8.86882389140463,952.364151184258,376.2592507914409,2319.9473946960447,1399.7436144008768,21.708115178093472,0
7.233383071231373,122.77973968711646,152.15824772281022,243.94347463827947,327.0856053773552,3.4439705590419476,1
7.86050046656131,74.2917885616765,107.90627055287278,282.6866430818533,363.25193766388105,1.4553457219174415,1
7.329000076958194,167.54591317681263,213.0969989369275,282.43205012907174,429.08710647490244,3.5331264012088828,1
8.456923290928438,216.84126420383936,200.2892625854919,551.6631031654551,440.54852129844966,3.045637903408232,1
10.189406276288956,887.9006321367194,308.3170378887367,1980.45319386043,1659.9490587360012,11.639438231984963,0
9.510440983078205,820.0889280468048,731.3236568175644,2617.2759455999994,1283.0847825396297,14.747939777833198,0
8.045534665189447,279.17988143623154,352.94500249960157,863.5583423267341,634.2035833979447,6.724171320573676,0
5.892628953701263,980.3795846434615,355.66693930076207,2125.5115063284175,1167.737566023882,13.833681029443612,0
9.873909499953125,577.8822009361517,374.8862443029057,2449.2610322493456,1067.3207960212444,23.042686788305648,0
9.95192922842949,837.8127976755326,426.46749376904086,2214.9303170870426,1228.1877091897888,8.966091461963483,0
7.5524614181658345,160.14131326980734,211.91463652652507,501.58388793896074,224.26406858139777,1.5906759349662305,1
4.5251014408600465,889.1120814653684,331.4626272302177,1928.9569042512953,768.0962632845102,14.987969952146297,0
4.935578964440526,557.7801482394926,550.3816743646686,2563.629248193321,1384.275893628899,22.113406140550605,0
6.7478849367939615,313.1308390496352,330.91897914803786,1041.9858414103664,483.09189802672114,5.308495011039704,0
9.880540805958978,828.5939961044573,518.6327625685179,2543.422166541625,709.7123650166177,15.547481835288432,0
7.081280678290193,191.02571633016652,128.00847629446588,283.663503602849,325.4296828696265,2.558535697076516,1
6.938852260422825,159.9765123736961,193.59501365761275,721.5235894186087,290.83544884271475,3.293005171197155,1
9.148419253624624,446.96662379514026,664.5333055208321,2955.429888354152,736.661901237742,11.256550839757598,0
6.831469609847406,282.7482863543915,337.87744150337585,853.1070348962947,609.0326868229243,6.499044586685305,1
6.523222808589592,154.65228151093658,191.4619537909081,537.0619057645473,195.8539404714076,2.6350493085955944,1
9.048055019296099,758.5370813708454,686.5454755219512,1592.77741577505,1480.9477603538078,7.8546088359376585,0
4.6937567198433765,660.0719183465818,506.8528341425882,1341.2456144418409,734.5040661472842,17.155111672508777,0
7.36435824845158,106.76137449303047,154.0692301910876,312.350857891181,218.00392130487427,3.9137483624638447,1
7.212000186006833,168.88284033872534,217.96660638314808,364.28369460712565,442.95634916249844,2.059119843473314,1
7.664160997071833,76.0215386763294,170.75106884216444,449.53223643587773,361.79448221137136,2.8701277197054105,1
9.33973247721692,759.7389178052784,713.4996125548141,2777.3982073801285,1585.4672918596775,13.98930082720731,0
7.832007343031989,183.45279015955504,150.56072897278344,233.3249998809551,356.37397521870076,2.6523015804428187,1
9.939987324239432,647.5735404637422,733.6783902524442,2313.1237171683506,1445.3522246740488,11.570493991487139,0
8.166214175718881,259.5667440427943,311.94281736576835,996.6687170686332,633.4381515237122,5.836995605110348,0
5.503707903495815,409.15246141877026,661.9449034643467,1224.8206698841843,622.9486170447104,14.709547130490138,0
4.991189800010185,705.0191020090363,454.1259709891699,2608.2912881150696,1766.9824329189917,22.196295909837392,0
6.7572873643749665,284.84413718424673,310.54891256277523,1228.921417564885,543.8270639221889,6.112069753883186,0
4.552223775433364,563.188958465185,763.3760018863367,1382.712573697951,1683.9713197938606,20.07393457063082,0
7.87912395778749,282.77583976442406,340.1405972723825,1142.6609208259672,515.2456510865917,5.914488744297303,0
6.679064016485969,128.33730586710422,171.51950132404104,577.2336627511545,376.5633775852196,3.5618714467331962,1
5.840608453040929,569.2374541383799,681.5142866143267,1474.9445745001801,1518.4788886105694,19.025253846083064,0
7.481592713491803,214.80591081375462,152.1849050025478,568.0666439445938,382.2255643902117,2.0721369601344066,1
9.587111539438478,687.5067782850743,511.1440809706365,1775.2260953304237,850.7538574730721,13.903410218763767,0
7.6806815114641385,179.83251510829808,180.0854570617837,447.9981022559042,382.81617582637614,1.0354666546937557,1
6.416913117672687,260.58948543733175,246.56221855133907,1037.2926522949697,631.5053989754466,5.633698602491877,0
7.4871818326845245,305.49622391774824,235.07188874297108,1086.6914333067255,478.84249101515206,5.6233120845072175,0
9.201314540595968,390.58396496334876,465.0368036223744,2270.6274820931344,1073.911396084648,11.705924837997923,0
7.275312468921693,127.50060290009303,114.11640892365398,729.8132844763192,141.52180415829818,1.7810868592991453,1
7.262689515660155,74.51997333595821,108.15004404097301,186.84876596446176,468.8808751942638,3.5644940136399077,1
9.417594735247327,315.14542670586366,754.0598183932431,2203.118190244354,877.8201642069129,15.539532414449809,0
8.10441551756272,106.31293660157945,90.1538052315416,692.6171368576447,215.29015954894302,3.0299444184110067,1
7.9760910332856545,270.28574716898703,307.50251339806226,1133.2914466761397,469.02823381143844,5.066069905757057,1
5.733095592811181,972.8891639779036,775.8036912391492,2678.421060367247,1203.815266789218,22.452611379531145,0
7.70236584962745,196.30988797566374,168.8481579115758,658.2268022180655,430.98928390860004,1.232046759227526,1
4.685833844031975,897.1101417813829,630.0695969727259,2205.5182317315684,1765.4883231238564,15.768729573683153,0
7.266846090252856,209.27313374949733,251.29633845424846,845.4572573645872,646.4540660969217,3.8921346399072685,1
6.286611285795392,261.45650781625375,259.4003572548313,1137.8978157862025,621.7738608476959,6.06312974039368,0
9.575334033474254,895.7975162732713,446.0675352774949,2089.922085035173,1044.3113403636264,11.153466804838043,0
8.247487172859069,169.16158549357723,134.22260912378755,757.3421236090715,355.9611728136463,3.033394265495932,1
7.34519472085116,97.19706407017985,104.19614320604413,751.5515045244663,200.32888185085986,3.402748088342076,1
9.897989069016289,551.096162426482,543.2226110771252,1722.2203483147066,1537.5428006903194,19.217032170132384,0
7.705884020642352,188.79413734526315,128.56024755169085,830.0875056389746,142.42169286533698,1.9040786603253408,1
8.490139198926252,217.04920552680207,140.91205528595145,405.48325197011815,153.53221612841438,1.9612208656735592,1
7.506748198143504,193.94668053932548,140.46965594024664,792.0978809645525,493.0289743550611,1.0601752028344653,1
8.130333957208903,217.67786039173237,259.86654575614705,906.6865450918058,577.7965658943637,3.550018177685454,0
7.049607988680328,172.70740916545054,190.0493549066737,383.78691905226094,117.092581133526,1.7148680720171408,1
9.212872310377792,736.186008495337,371.20008913453967,2725.8096900724727,1207.152558740786,21.795140275893132,0
5.500682565728459,751.3836575801856,735.475571003397,2857.289269843667,1444.1187702642878,17.117445430273957,0
7.546514990680964,181.2063371309697,109.13099854643283,658.9846746575181,402.51318030167437,1.566003468562526,1
10.13674431642725,948.8414843896587,636.2027497966451,2881.1141264085986,1936.5422851561984,24.71117618528449,0
7.636801134128031,128.70605278914877,113.99227020601731,689.3976766186107,251.36372409014064,1.5715105475737765,1
6.78144469700429,212.2693990326949,280.55426869413776,889.1549387282603,581.8806177020768,4.89626500557393,1
9.588868768228174,798.5188298025298,649.1834872225492,1306.8021953001332,1828.0681131282279,16.687526219571517,0
6.047872834829111,404.82118669763173,728.4629787064284,1962.9927938070116,1775.1399075383345,15.042999202160416,0
9.415075662972708,645.3930280445255,502.16283524539165,2259.4530178618907,1930.219848326933,16.55658256659512,0
7.044854636929148,187.84257867611538,119.00336802475894,367.2841602839068,373.68230602636913,2.2657608483858276,1
8.349150851304412,220.6674189234423,291.8129711295661,942.6509571957928,489.24284964360317,6.739357779709143,0
7.160491911180835,148.2802877734834,203.33911287558493,759.2843907509331,433.2405536531268,2.72763738359142,1
9.979388933710474,394.43966241958765,519.0471360086894,2118.260971714217,728.0214166430809,9.276865547003075,0
7.201113152002502,142.24806461092425,195.63880972129456,359.3039268039533,476.5051076740055,1.4838560227790645,1
7.598724924832914,279.6669325011093,226.39453441934765,915.7155724670915,588.3234063786678,4.208758717283504,0
5.266645494283989,1016.2133922411731,354.22833882764786,1101.109946868529,962.333202195377,14.729005568514461,0
7.079338728261403,161.0790089756731,218.33848367675054,623.4426159274147,163.96225939461718,2.1621974983627954,1
7.835317408307537,198.7828191096979,116.54075017064497,789.0870942542781,279.7419126553196,1.3882001728337625,1
5.372177661675025,666.0705750267437,352.4538694311763,1428.801535530115,811.5108895168494,8.028241159220116,0
10.226407933590279,971.452624348181,614.5537596670665,1036.1393414143672,1456.9100925298328,8.413307035824241,0
8.858609609922517,253.36369570170504,288.6714524159889,986.639769252416,483.70827529475423,5.4441200315073095,0
8.557192004035347,295.04828365469933,245.61913894604717,1134.5567440841016,590.694996487741,6.641086354691699,0
9.978573409570206,526.5328301688558,747.063128592779,1183.5001878251787,1183.1176856847533,20.932270401909744,0
9.24345849393518,868.4565401996382,336.6454407094122,2094.5308496638922,849.4517978884246,10.720310471917916,0
7.118891152176335,75.57035956557073,175.7898192215276,742.9688929378099,288.5780713667412,0.9702866616226025,1
7.736784534285685,149.71803706344988,156.0290909094868,271.110369029231,310.7592156968637,1.3586050630796174,1
7.4248918083530455,178.36191309876065,193.17145968518028,482.6551051443477,366.1930994827079,3.1496044106646246,1
6.820155747516747,178.52298191798985,125.77683226568367,554.2243086713773,146.27325452024417,2.624184861278808,1
7.716578422671237,267.75778448811093,320.8901579674132,1104.6340573240886,615.7615649905119,6.559774261103778,1
7.211790868190962,72.73192304960993,214.69178874713919,726.4872478613307,380.25365638093285,1.2115256455644392,1
7.765330799998168,223.79205350263672,78.25230216612245,275.15162363076826,227.36458114720162,2.946740122374829,1
8.940949678306817,484.75995568082766,457.7675233316509,1596.258132767025,1326.8087627714813,15.152599102185214,0
6.980566932047677,123.31567611534483,173.59049851406368,527.5214603465794,165.0995254330577,1.7244662951061476,1
6.919216413903344,106.02699400216872,172.3261288949067,804.9231880253969,174.36500487487444,1.3760367498791144,1
7.258525234329544,124.9867464737181,204.5028307612398,438.8946206082599,474.14146654499365,3.539831514959384,1
10.390756941081774,680.7628692213539,693.6714548050572,2559.700721165496,1681.2719516346237,13.669497581442785,0
7.086364476000963,176.6180467667208,82.59773066542395,193.77309395976783,399.4912984015891,1.664835637385371,1
8.344635910053055,279.83488956903756,286.4781452022698,1082.3546703192926,572.0970004122222,4.62361875181649,0
7.1537787135752895,117.56746083379912,204.055062250766,276.897733953404,199.0571641060942,1.5196102374051237,1
6.486645548461558,235.02457225269563,307.943540360492,1318.758206161381,603.761536403317,4.136453988873911,0
6.697869359099775,64.20739803789029,139.79480965578304,507.1917034443246,389.68952673623176,3.7177726673265354,1
9.779126561704526,841.83364284943,790.5411819003301,2570.2695177362984,1940.11735359183,8.257848267229432,0
9.740804310172,427.4464537504565,339.3726984837134,2061.4238394173053,1801.324189880229,13.32433165707177,0
10.047203397430545,471.24281691313183,411.94653251560396,2817.6454741712782,1741.5944717427924,13.53189584992283,0
7.3832143582463,115.11572332336411,102.37835416082586,561.3720250298738,402.64659957066755,1.3843435504142751,1
8.104388837847079,254.7414513095064,213.44036708480218,1383.434263124864,617.5075062376216,6.562093898357669,0
7.340828155294913,311.8177600320198,251.18992069413164,961.513832653752,564.7388415960745,4.399585079143658,0
8.094684276441521,77.09682058649231,108.89981148197455,185.49206038382215,310.158718524898,1.1852072801238065,1
8.400666081484657,235.67143766000288,236.7509221434922,1336.1138730531466,533.6391395686051,6.585111913289513,0
6.789366656852119,289.97777882430637,220.20692325594587,909.9542402886857,604.2087701836954,6.725681303101049,1
7.614263100861622,279.66045309065214,231.04267479311338,1040.6265921333186,468.9786124071544,4.215856678115045,0
4.5386959978420895,421.34741153849365,307.4694634242859,1339.3088376579208,1144.3248924175286,13.577098957689735,0
7.512786715334475,144.89623970253035,194.35739685484057,285.50301714018576,346.10403593761237,2.288652358243642,1
10.035237580537164,948.7851323185357,417.89930936371854,2366.732121751349,1961.0665382175748,9.719719638978804,0
5.316815280674152,767.8915400216105,376.0289677401402,2556.5484461657825,859.7514905332173,24.60186647853915,0
9.484265380787392,994.6976260582761,577.9822994942576,1798.737540180878,873.6709342484162,21.905624734018595,0
7.510715291712939,133.73286015519622,167.85933556600648,817.1235732721475,201.05884306193195,3.243077408730122,1
5.5390808891597025,536.4619086380881,598.9342706137705,2525.8896721234364,1757.626777160214,12.373830159279233,0
8.446118111078706,177.7029407208664,142.8548847367236,719.3135180422574,338.69221424851736,3.762824732628576,1
7.7765750418951445,100.86073671552437,205.97240462329606,619.6025534649416,373.2694259482963,1.172699713344578,1
5.6867222975045255,774.9963385983369,437.4945480790901,1651.9123038996577,1807.2019932552275,22.973969777785424,0
9.923509862260124,462.0191482176459,525.5972209078766,1872.8243698710094,1987.6321835341673,20.652277125965917,0
9.22150380056538,814.7669571855955,738.1458451984641,1079.3613769357128,1316.808534517378,11.770858938771262,0
7.844416132716312,220.49730345045649,332.5875060489465,1226.3843465719283,568.6114619879519,6.193311378899934,0
7.794554332778522,85.71310854989886,155.51878074888225,764.0352354285318,176.81570174943383,2.91608302341123,1
5.2309676198320565,865.4548887391027,697.794263112116,1954.6872470757023,1338.8037159847065,20.29706603963406,0
8.526534377295778,274.3949868603324,274.7272159127106,1284.411394767901,616.5045378377977,3.4594216155233237,0
8.240089420466228,179.24669765641818,82.66544918971213,513.855624804075,283.1440298966253,3.3524872049389116,1
5.666336690995085,389.3854971045013,560.8162744626665,2435.1889052645365,858.6144184112293,22.41650103528858,0
9.658218297647,375.15627705566334,392.2018326048963,2102.557805179545,748.3336954229115,20.293965798345322,0
7.92909520277361,298.5412142039251,292.0065033450602,1278.5155038749385,522.693549760616,4.057642722233417,1
8.061134902518791,165.06272484818405,83.14959574042328,506.3746840342787,306.3375058030532,1.25211638067227,1
7.525081477853587,148.13348446058953,95.54404881920638,591.1503136314294,293.8997954495595,2.292261359453451,1
7.779396527735694,131.64013279130177,74.59493355513422,511.8630315958629,403.11551794843405,1.6158871478668204,1
8.180644883494441,276.07866248762673,283.01829245826707,1436.6136755368263,599.6399864382955,3.7566138149419865,0
9.610764838398268,357.4184338191701,452.92374060286136,2658.3730985031666,1066.8188555272002,10.230580912526852,0
7.162643154232522,84.75188443373804,86.70446258102614,421.3718099724126,183.6085182814434,1.353506925948849,1
9.897208542813962,591.4175032100586,581.0318505548827,1123.633466254772,955.1960918859872,16.985651109549135,0
10.128954267400225,458.4053433579822,312.3999455856153,1708.5968000664864,1426.4421062505664,23.29218699835903,0
4.625365312551899,559.9354815070598,524.5038907057668,2599.2806977451764,1430.4637407261857,17.248287281322003,0
7.275622024380007,149.6719262966949,72.23151573821342,725.8385430561851,192.2827639953148,1.4939355523882285,1
5.032757474380145,671.4152826800142,648.7521580875884,1711.8467873788857,1451.6563654213287,9.258510219948603,0
7.75884239428705,142.94740779573252,195.80388162706478,762.0678187460944,202.7251073261019,3.688355948707173,1
7.147244423187416,144.96119389344184,111.75679099452542,294.5714610192604,267.7913360647425,1.1066365497841661,1
7.215693140194937,140.0005107447003,92.5100033333548,575.8064540677727,353.7729390776071,2.7167305451226467,1
7.741525870284063,198.57677941809848,257.72444430844723,906.8513124456143,608.8427035912525,5.015192140936581,0
6.7961991455656054,202.59361949387787,90.94304360097213,695.1862308214886,282.3943958952729,3.2587452041337155,1
